set_num,name,year,theme_id,num_parts
621-2,Shell Tanker Truck,1970,418,43
620-2,Fire Truck,1970,417,40
623-2,White Car and Camper,1970,423,38
603-3,Vintage Car,1970,423,36
513-1,Building Set,1970,505,30
602-2,Fire Truck,1970,417,30
802-1,Gear Supplementary Set,1970,472,30
601-2,Tow Truck,1970,423,22
600-1,Ambulance,1970,420,21
512-1,Building Set,1970,505,19
445A-1,Lighting Device Pack with Improved Plugs (The Building Toy),1970,371,8
708-1,12V Extension Cord Pack,1970,242,3
104-1,Replacement 4.5V Motor,1970,243,1
742-1,12V New Transformer for 110V Pack,1970,242,1
078-1,Roadway Base Plate,1970,371,0
103-2,Imagination Set 3,1971,366,568
05-Apr,Large House Set,1971,433,307
101-2,Imagination Set 1,1971,366,298
248-2,Factory With Conveyor Belt,1971,416,208
260-3,Complete Living Room Set,1971,405,177
351-1,Loader Hopper with Truck,1971,416,170
261-4,Complete Kitchen Set,1971,405,157
375-3,Refrigerator Truck and Trailer,1971,423,127
350-1,Spanish Villa,1971,413,126
376-1,Low-Loader with Excavator,1971,416,91
377-2,Crane with Float Truck,1971,416,90
01-Oct,Mini-Wheel Model Maker No. 1,1971,423,87
349-1,Swiss Chalet,1971,413,81
24-Jan,Minitalia Train,1971,433,77
374-2,Fire Engine,1971,417,73
02-Oct,Mini-Wheel Model Maker No. 2,1971,423,71
03-Aug,Mini-Wheel Model Maker No. 3,1971,423,67
373-2,Ambulance,1971,420,65
23-Jan,Delivery Truck Set,1971,433,64
681-1,Low-Loader with 4 Wheel Excavator,1971,416,63
680-1,Low-Loader and Crane,1971,416,62
644-1,Double Tanker,1971,418,61
682-1,Low-Loader and Tractor,1971,416,58
683-1,Articulated Lorry,1971,423,58
645-2,Milk Float & Trailer,1971,423,57
372-2,Tow Truck,1971,423,53
646-2,Mobile Site Office,1971,423,51
647-1,Truck with Girders,1971,416,51
22-Jan,Car,1971,433,47
371-1,Tipper Truck,1971,416,47
640-1,Fire Truck,1971,417,45
648-1,Shell Service Station,1971,418,42
128-3,Mobile Crane (Plate Base),1971,235,38
348-1,Garage with Automatic Doors,1971,413,38
643-2,Mobile Crane,1971,416,35
21-Feb,Truck,1971,433,33
608-1,Kiosk,1971,413,33
642-2,Double Excavator,1971,416,33
604-2,Excavator,1971,416,28
107-3,4.5V Reversible Power Unit,1971,371,24
361-3,Tow Truck Kit,1971,423,22
605-2,Taxi,1971,423,18
990-1,Trees and Signs (1971 version with granulated trees and 4 bricks),1971,473,12
380-1,Village Set,1971,413,7
442A-1,6 International Flags (The Building Toy),1971,371,6
442B-1,6 International Flags (The Building Toy),1971,371,6
795-1,"Baseplates, Red and Blue",1971,473,2
796-1,"Baseplates, Green and Yellow",1971,473,2
797-1,"2 large baseplates, gray/white",1971,473,2
1513-1,Denken mit Lego,1972,517,901
355-1,Town Center Set with Roadways,1972,413,332
262-2,Complete Children's Room Set,1972,405,259
1512-1,Denken mit Lego,1972,517,250
180-1,Train with 5 Wagons and Circle of Track,1972,235,220
354-1,Police Heliport,1972,421,170
803-2,Gear/Wheel Set,1972,472,163
353-1,Terrace House with Car and Garage,1972,413,153
724-1,12V Diesel Locomotive with Crane and Tipper Wagon,1972,234,150
171-1,Complete Train Set Without Motor,1972,235,146
181-1,"Complete Train Set with Motor, Signals and Switch",1972,235,143
352-1,Windmill and Lorry,1972,413,142
379-2,Car and Caravan,1972,423,93
170-1,Push Along Play Train,1972,235,87
131-1,Passenger Coach,1972,235,66
132-2,Port Crane and Flat Waggon,1972,235,58
684-1,Low-Loader with Fork Lift Truck,1972,416,53
685-1,Truck with Trailer,1972,423,50
685-2,Truck with Trailer (without Stickers),1972,423,50
1550-1,Sterling Super Caravelle,1972,412,49
1551-2,Sterling Luggage Carrier,1972,412,49
652-2,Fork Lift Truck and Trailer,1972,416,42
651-1,Tow Truck and Car,1972,423,41
650-1,Car with Trailer and Racing Car,1972,423,40
378-1,Tractor,1972,423,36
649-1,Low-Loader with Excavator,1972,416,36
609-1,Aeroplane,1972,412,28
514-1,Pre-School Building Set,1972,504,25
128-2,Mobile Crane (Train Base),1972,235,23
606-2,Tipper Lorry,1972,416,22
130-1,Wagon with Double Tippers,1972,235,20
939-1,"Flags, Trees and Road Signs",1972,473,19
161-1,Battery Wagon with Signal and Direction - Changing,1972,243,7
798-1,"Baseplates, Green",1972,473,2
359-1,Environment Plate,1972,473,1
791-1,Storage Box - Red,1972,473,1
792-1,Storage Box - White,1972,473,1
793-1,Storage Box - Blue,1972,473,1
794-1,Storage Box - Yellow,1972,473,1
08-Mar,Basic Set,1973,469,665
07-Mar,Basic Set,1973,469,412
135-1,Building Set,1973,469,338
06-Mar,Basic Set,1973,469,338
05-Mar,Basic Set,1973,469,330
358-1,Rocket Base,1973,422,276
357-1,Fire Station,1973,417,236
570-1,Fire House,1973,417,236
04-Mar,Basic Set,1973,469,234
03-Apr,Basic Set,1973,469,191
115-1,Building Set,1973,469,190
545-2,Conveyor Station,1973,416,170
560-2,Police Heliport,1973,421,170
15-Feb,Large House Set,1973,433,157
105-2,Building Set,1973,469,150
356-1,Swiss Villa,1973,413,150
540-3,Swiss Villa,1973,413,150
02-Jul,Basic Set,1973,469,139
290-2,Dining Suite,1973,405,113
312-3,Tanker,1973,363,111
384-1,London Bus,1973,423,110
01-Jul,Basic Set,1973,469,107
383-1,Truck with Excavator,1973,416,102
730-1,Steam Shovel with Carrier,1973,416,102
13-Feb,Large Pre-School Basic Set,1973,433,92
382-1,Breakdown Truck and Car,1973,423,91
710-1,Wrecker with Car,1973,423,91
293-1,Piano,1973,405,89
291-1,Blackboard and School Desk,1973,405,88
381-1,Lorry and Fork Lift Truck,1973,416,86
311-1,Ferry,1973,363,82
686-1,Tipper Trucks and Loader,1973,416,70
688-1,Shell Double Tanker,1973,418,63
934-1,"Roof Bricks, 45 Degrees",1973,473,58
32-2,Large Ship Set,1973,433,57
292-1,Kitchen Sink and Cupboards,1973,405,51
271-1,Baby's Cot and Cabinet,1973,405,48
687-1,Caravelle Plane,1973,412,48
270-2,"Grandfather Clock, Chair and Table",1973,405,46
310-3,Tug,1973,363,45
930-1,Red Bricks,1973,473,45
931-1,White Bricks,1973,473,45
932-1,Blue and Yellow Bricks,1973,473,45
935-1,"Roof Bricks, 33 Degrees",1973,473,43
450-1,Fork Lift,1973,416,42
610-1,Vintage Car,1973,423,39
933-1,Doors and Windows,1973,473,38
460-1,Rescue Units,1973,420,36
653-1,Ambulance and Helicopter,1973,420,36
937-1,Doors and Fences,1973,473,34
654-1,Crane Lorry,1973,416,33
655-1,Mobile Hydraulic Lift,1973,416,33
11-Feb,Small Pre-School Basic Set,1973,433,31
272-1,Dressing Table with Mirror,1973,405,31
515-2,Building Set,1973,505,30
410-1,Payloader,1973,416,28
30-2,Small Ship Set,1973,433,26
900-1,Universal Motor Set,1973,473,24
273-1,Bureau,1973,405,23
31-2,Universal Joint / Connectors,1973,453,21
936-1,Wheels and Tires,1973,473,20
420-1,Police Car,1973,421,19
611-1,Police Car,1973,421,19
940-1,"Flags, Signs and Trees",1973,473,18
938-1,"Plates, Hinges and Turntables",1973,473,17
785-1,Red Box,1973,473,1
14-Mar,Small house set,1973,433,0
221-1,Idea Book #1,1973,497,0
31-Jan,Medium Ship Set,1973,433,0
190-1,Farm Set,1974,364,526
145-1,Building Set,1974,469,412
725-2,12V Freight Train and Track,1974,234,312
264-1,Living Room Set,1974,405,241
125-2,Building Set,1974,469,234
1650-1,Maersk Line [Promotional Container Ship],1974,363,218
361-1,Tea Garden Cafe with Baker's Van,1974,413,214
360-1,Gravel Quarry,1974,416,211
811-2,Gear Crane Set,1974,472,181
263-1,Kitchen Set,1974,405,173
265-1,Bathroom,1974,405,147
266-1,Child's Bedroom,1974,405,147
813-2,Gear Bulldozer Set,1974,472,130
252-1,Locomotive with Driver & Passenger,1974,364,115
810-3,Gear Truck Set,1974,472,110
812-1,Gear Supplementary Set,1974,472,101
723-2,Diesel Locomotive with DB Sticker,1974,234,93
251-1,Windmill with Miller and his Wife,1974,364,90
250-3,Aeroplane and Pilot,1974,364,89
200-1,Family,1974,364,78
295-1,Secretary's Desk,1974,405,78
690-1,Shell Station,1974,418,73
275-1,Table and Chairs,1974,405,63
691-1,Rescue Helicopter,1974,417,62
294-1,Wall Unit,1974,405,58
656-1,Car and Caravan,1974,423,49
941-1,Black and Clear Bricks,1974,473,48
689-1,Mobile Crane,1974,416,46
1552-2,Sterling Boeing 727,1974,412,45
274-1,Colour T.V. and Chair,1974,405,45
658-1,Fire Engine,1974,417,38
657-1,Executive Jet,1974,412,36
614-1,Excavator,1974,416,31
612-1,Tipper Truck,1974,416,23
613-1,Biplane,1974,412,18
755-1,Left and Right Switches,1974,242,12
756-1,Electric Crossing,1974,242,5
706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,242,1
741-1,12V New Transformer for 220V Pack,1974,242,1
365-1,Wild West Scene,1975,424,591
364-1,Harbour Scene,1975,419,515
182-1,Train Set with Signal,1975,235,368
367-1,Moon Landing,1975,422,363
148-1,Central Station,1975,235,292
391-1,1926 Renault,1975,404,236
363-1,Hospital with Figures,1975,420,229
580-1,Brick Yard,1975,416,216
362-1,Windmill,1975,413,211
390-2,1913 Cadillac,1975,404,199
392-1,Formula 1,1975,404,196
255-2,Farming Scene,1975,364,120
196-1,Antique Car,1975,364,115
760-2,London Bus,1975,423,110
254-1,Family,1975,364,94
195-1,Airplane,1975,364,89
814-2,Gear Farm Set,1975,472,88
133-1,Locomotive (Push),1975,235,81
136-1,Tanker Waggon (Shell),1975,235,81
137-2,Passenger Sleeping Car,1975,235,81
693-1,Fire Engine with Firemen,1975,417,72
694-1,Transport Truck,1975,423,64
480-1,Rescue Helicopter,1975,417,62
692-1,Road Repair Crew,1975,416,59
134-1,Mobile Crane and Wagon,1975,235,55
253-2,Helicopter and Pilot,1975,364,49
659-1,Police Patrol with Policemen,1975,421,49
490-1,Mobile Crane,1975,416,46
660-1,Car with Plane Transporter,1975,423,41
521-8,All Bricks in All Colors,1975,505,31
077-1,Pre-School Set,1975,505,21
615-2,Fork Lift with Driver,1975,416,21
516-1,Bricks and Half Bricks,1975,505,20
517-2,"Bricks, Half Bricks and Arches",1975,505,20
519-8,"Bricks, Half Bricks, Arches, Trolley",1975,505,20
520-17,"Bricks, Half Bricks, Two Trolleys",1975,505,19
430-1,Biplane,1975,412,18
075-1,Pre-School Set,1975,505,17
518-8,"Bricks, Half Bricks and Trolley",1975,505,17
1045-2,Educational LEGO Building Set,1976,511,683
258-1,Zoo with Baseboard,1976,364,472
912-1,Universal Building Set,1976,469,471
396-1,Thatcher Perkins Locomotive,1976,404,433
911-1,Universal Building Set,1976,469,401
50-1,Universal Building Set,1976,469,390
565-1,Moon Landing,1976,422,363
149-1,Fuel Refinery,1976,235,340
910-1,Universal Building Set,1976,469,318
370-1,Police Headquarters,1976,421,300
585-1,Police Headquarters,1976,421,300
40-1,Universal Building Set,1976,469,293
726-1,12V Western Train with 2 Wagons and Cowboys,1976,233,287
395-1,1909 Rolls-Royce,1976,404,283
369-1,Coast Guard Station,1976,415,273
555-1,Hospital,1976,420,229
20-Jan,Universal Building Set,1976,469,217
550-2,Windmill,1976,413,211
30-Jan,Universal Building Set,1976,469,200
1601-1,Conveyance,1976,416,187
183-1,Complete Train Set with Motor and Signal,1976,235,186
1077-1,Supplementary Set,1976,528,172
387-1,Excavator and Dumper,1976,416,159
780-1,Road Construction Set,1976,416,159
368-1,Taxi Station,1976,413,156
00-3,Weetabix Promotional House 2,1976,413,149
00-2,Weetabix Promotional House 1,1976,413,147
770-1,Rescue Set,1976,420,145
386-1,Helicopter and Ambulance,1976,420,142
394-1,Harley-Davidson 1000cc,1976,404,142
393-1,Norton Motorcycle,1976,404,131
02-Nov,Medium Basic LEGO Set,1976,433,130
10-Feb,Universal Building Set,1976,469,129
00-4,Weetabix Promotional Windmill,1976,413,126
197-1,Farm Vehicle and Animals,1976,364,120
147-1,Refrigerated Car with Forklift,1976,235,112
1011-1,Number/Symbol Blocks,1976,516,100
697-1,Stagecoach,1976,424,96
194-1,Family,1976,364,94
256-1,Police Officers and Motorcycle,1976,364,85
315-2,Container Transport,1976,363,84
696-1,Bus Stop,1976,423,80
485-1,Fire Truck,1976,417,72
146-1,Level Crossing,1976,235,68
695-1,Racing Car,1976,423,67
1561-2,Lufthansa Flight Crew,1976,364,60
385-1,Jeep CJ-5,1976,423,58
314-1,Police Boat,1976,363,52
1562-3,Lufthansa Double-Decker,1976,412,50
445-1,Police Units,1976,421,49
661-1,Spirit of St. Louis,1976,412,49
455-1,Lear Jet,1976,412,45
1560-2,Lufthansa Boeing 727,1976,412,44
211-1,Mother and Baby with Dog,1976,364,44
212-2,Scooter,1976,364,41
617-1,Cowboys,1976,424,41
210-1,Cowboys,1976,364,39
107-1,4.5V Motor Set,1976,473,31
616-1,Cargo Ship,1976,419,31
901-1,4.5V Motor Set,1976,473,31
662-1,Dumper Lorry,1976,416,27
080-3,Police Station,1976,505,25
156-2,Straight Track,1976,243,25
157-1,Curved Track,1976,243,25
159-1,"Crossover, Straight Rails",1976,243,25
435-1,Tipper Truck,1976,416,23
425-1,Fork Lift,1976,416,21
531-1,Elephants,1976,505,21
074-1,Pre-School Set,1976,505,20
532-1,Pull-Along Ducks,1976,505,20
530-2,Puppy,1976,505,10
00-7,Weetabix Promotional Lego Village,1976,413,3
108-1,Battery Box,1976,243,1
222-1,Building Ideas Book,1976,497,0
853-1,Auto Chassis,1977,4,608
1575-1,Finnjet Ferry,1977,471,507
404-1,Universal Building Set,1977,469,471
373-1,Offshore Rig with Fuel Tanker,1977,418,459
1580-2,Silja Line Ferry,1977,471,413
402-1,Universal Building Set,1977,469,401
114-1,Universal Building Set,1977,469,390
852-1,Reconnaisance Helicopter,1977,4,364
851-1,Tractor,1977,4,324
400-1,Universal Building Set,1977,469,317
113-1,Universal Building Set,1977,469,293
218-1,Firemen,1977,364,277
372-1,Texas Rangers,1977,424,254
850-1,Fork lift truck,1977,4,216
217-1,Service Station,1977,364,211
162-1,Locomotive without Motor,1977,235,210
112-1,Universal Building Set,1977,469,200
111-1,Universal Building Set,1977,469,173
296-1,Ladies' Hairdressers,1977,405,163
727-1,12V Locomotive,1977,234,133
110-1,Universal Building Set,1977,469,129
699-1,Photo Safari,1977,423,129
163-1,Cargo Wagon,1977,235,127
371-3,Seaplane,1977,412,115
712-1,Sea Plane,1977,412,115
276-1,Doctor's Office,1977,405,94
192-1,Policemen,1977,364,86
277-1,Fireplace,1977,405,86
215-1,Red Indians,1977,364,81
871-1,Supplementary Set,1977,4,78
246-2,Santa with Sleigh and Reindeer,1977,227,68
491-1,Formula 1 Racer,1977,423,67
214-1,Road Repair,1977,364,64
663-1,Hovercraft,1977,419,60
492-1,Truck & Payloader,1977,416,59
711-1,Jeep CJ-5,1977,423,57
524-1,Duplo Town,1977,505,56
456-1,Spirit of St. Louis,1977,412,49
523-1,Train and Station,1977,505,48
664-1,TV Crew,1977,423,47
698-1,JAL Boeing 727,1977,412,45
213-1,Airplane Ride,1977,364,44
199-1,Scooter,1977,364,41
98959-1,Motor,1977,4,40
198-1,Cowboys,1977,364,39
618-1,Police Helicopter,1977,421,38
628-2,Police Helicopter,1977,421,38
522-1,Police Station,1977,504,26
1116-1,"Chain Links, Small",1977,443,25
619-1,Rally Car,1977,423,22
870-1,4.5V Supplementary Set,1977,4,22
1121-1,"Propellers, Wheels and Rotor Unit",1977,443,15
537-2,Mary's House,1977,505,15
536-1,Camping,1977,505,10
10-Mar,Locomotive Wheels,1977,456,8
1110-1,Train Wheels,1977,456,8
1111-1,Rubber Rims for Locomotive Wheels,1977,456,8
1123-1,"Ball and Socket Couplings, Articulated Joint",1977,443,8
11-Mar,Locomotive Traction Tires,1977,456,8
1119-1,Locomotive Piston Assemblies,1977,456,6
19-Feb,Locomotive Piston Assemblies,1977,456,6
1113-1,Motor Frame and Couplers,1977,443,5
13-Mar,Train Motor Plate with Buffers,1977,456,5
535-2,Taxi,1977,505,5
1102-1,Motor Bushes,1977,456,4
1107-1,Signal and Direction-Change Switch,1977,456,4
1108-1,Magnetic Couplings,1977,456,4
1109-1,Magnetic Couplings for Railway Car,1977,456,4
41-1,Train Wagon Wheels in Red,1977,456,4
08-Apr,Magnetic Train Couplers with Plates,1977,456,4
09-Mar,Magnetic Train Couplers,1977,456,4
1122-1,Hinges,1977,443,3
1124-1,Digger Bucket,1977,443,3
1125-1,Crane Grab,1977,443,3
533-2,Racer,1977,505,3
1104-1,Battery Cables (75cm),1977,443,2
1105-1,Crawler Tracks,1977,443,2
1106-1,Battery Tender,1977,456,2
1112-1,Train Sliding Wheel Blocks,1977,456,2
1120-1,Tires (42 mm),1977,443,2
1151-1,Train Power Pick-Up Blocks,1977,456,2
1152-1,Electric Wire,1977,456,2
12-Mar,Wheel Bearings for Locomotives,1977,456,2
27-Feb,Train Contact Bricks,1977,456,2
28-Jan,Train Contact Plate with Cables,1977,456,2
35-1,Screws for Motor Case,1977,443,2
06-Apr,4.5V Battery Train Wagon,1977,456,2
1101-1,Replacement 4.5V Motor,1977,443,1
1103-1,Battery Box,1977,443,1
1114-1,Motor Frame,1977,443,1
1115-1,4.5V Lighting Brick (2 x 2),1977,443,1
1118-1,"Boat Weight, Red",1977,443,1
1150-1,Replacement Motor 12V,1977,443,1
14-Apr,Train Motor Plate with Coupler,1977,456,1
29-Jan,4.5V Motor,1977,453,1
39-1,Motor Gearbox,1977,443,1
42-1,Motor Case / Lower Part,1977,443,1
787-1,Play Mat with Drawstring,1977,473,1
398-1,U.S.S. Constellation,1978,404,979
375-2,Castle,1978,189,774
956-1,Auto Chassis,1978,4,603
855-1,Mobile crane,1978,4,512
232-1,Bungalow,1978,405,472
1589-1,Town Square,1978,85,441
231-1,Hospital,1978,405,400
954-1,Sky Copter,1978,4,364
590-1,Engine Co. No. 9,1978,74,337
374-1,Fire Station,1978,74,335
952-1,Tractor,1978,4,322
575-1,Coast Guard Station,1978,71,301
575-2,Coast Guard Station (Canadian Edition),1978,71,284
340-2,Fire Trucks,1978,364,277
165-1,Cargo Station,1978,235,264
376-2,Town House with Garden,1978,69,244
1620-2,Factory,1978,75,233
230-1,Hairdressing Salon,1978,405,227
330-2,Gas Station,1978,364,212
854-1,Go-Kart,1978,4,211
948-1,Go-Kart,1978,4,211
377-1,Shell Service Station,1978,76,190
297-1,Nursery,1978,405,168
164-1,Passenger Wagon,1978,235,145
316-1,Fire Fighter Ship,1978,363,141
775-1,Fire Fighter Ship,1978,363,141
205-2,Universal Figure Set,1978,364,118
09-Jan,Universal Building Set,1978,469,116
278-1,Television Room,1978,405,107
167-1,Loading Ramp and Car Transport Wagon,1978,235,100
1610-2,Martinair Cessna,1978,412,82
961-1,Expert Builder/Gear Parts,1978,4,78
872-1,Supplementary Set,1978,4,77
671-1,Shell Fuel Tanker,1978,76,73
672-1,Fire Emergency Van,1978,74,65
1611-2,Martinair DC-9,1978,412,63
673-1,Rally Repair Crew,1978,85,60
670-1,Mobile Crane,1978,72,55
674-1,Forklift & Truck,1978,72,55
166-1,Flat Wagon,1978,235,51
709-1,Police Boat,1978,363,48
640-2,Fire Truck and Trailer,1978,74,47
208-1,Mother with Baby Carriage,1978,364,46
1555-2,Sterling Airways Biplane,1978,412,44
644-2,Police Mobile Patrol,1978,80,44
642-1,Tow Truck and Car,1978,85,43
245-2,Two Santas and Tree,1978,227,39
643-1,Flatbed Truck,1978,85,39
641-1,Excavator,1978,72,38
626-2,Red Cross Helicopter,1978,78,36
621-1,Police Car,1978,80,34
623-1,Medic's Car,1978,78,33
620-1,Fireman's Car,1978,74,32
622-1,Tipper Truck,1978,72,32
625-1,Tractor,1978,72,31
603-1,Sidecar,1978,85,26
606-1,Ambulance,1978,78,25
528-1,Building Set,1978,505,24
602-1,Fire Chief's Car,1978,74,24
600-2,Police Patrol,1978,80,23
960-1,Power Pack,1978,4,22
604-1,Shell Service Car,1978,76,21
605-1,Street Sweeper,1978,85,18
970-1,Lighting Bricks,1978,473,17
0016-1,Castle Mini Figures,1978,186,15
0011-2,Town Mini-Figures,1978,84,12
601-1,Shell Gas Pump,1978,76,12
1176-1,Gear Racks and Turntables,1978,453,6
086-1,Tub Boat,1978,632,3
534-1,Bath-Toy Boat,1978,632,3
300-1,T-Junction Road Plates,1978,84,2
301-1,Curved Road Plates,1978,84,2
302-2,Straight Road Plates (with crosswalk),1978,84,2
746-1,"Baseplates, Green and Yellow",1978,473,2
747-1,"Baseplates, Red and Blue",1978,473,2
745-1,"Baseplate, Green",1978,473,1
955-1,Mobile Crane,1979,4,512
857-1,Motorcycle with sidecar,1979,4,409
588-1,Police Headquarters,1979,80,376
381-2,Police Headquarters,1979,80,372
951-1,Bulldozer,1979,4,372
856-1,Bulldozer,1979,4,366
497-1,Galaxy Explorer,1979,130,342
928-1,Galaxy Explorer,1979,130,342
268-1,Family Room,1979,405,251
560-1,Town House with Garden,1979,69,244
950-1,Fork Lift,1979,4,216
269-1,Kitchen,1979,405,210
383-2,Knight's Tournament,1979,189,210
493-1,Space Command Center (Flatplate version),1979,130,193
483-1,Alpha-1 Rocket Base,1979,130,187
920-2,Alpha-1 Rocket Base,1979,130,187
261-1,Bathroom,1979,405,179
379-1,Bus Station,1979,85,178
493-3,Space Command Center (Craterplate version),1979,130,177
926-1,Command Centre (Center),1979,130,177
487-1,Space Cruiser,1979,130,172
924-1,Space Cruiser,1979,130,172
140-1,Town Hall,1979,390,135
350-3,Town Hall with Leonard Lion & Friends,1979,390,134
132-1,Cottage,1979,390,115
341-2,Cathy Cat's & Morty Mouse's Cottage,1979,390,114
347-3,Doc David's Hospital,1979,390,106
137-1,Hospital,1979,390,104
08-Feb,Universal Building Set,1979,469,93
879-1,Supplementary Set,1979,4,87
918-1,Space Transport,1979,130,86
134-2,Service Station,1979,390,85
344-2,Service Station,1979,390,85
361-2,Garage,1979,85,79
452-1,Mobile Ground Tracking Station,1979,130,79
894-1,Mobile Ground Tracking Station,1979,130,79
462-1,Mobile Rocket Launcher,1979,130,77
897-1,Mobile Rocket Launcher,1979,130,77
554-1,Exxon Fuel Tanker,1979,76,75
045-1,Farm,1979,643,66
556-1,Fire Emergency Van,1979,74,66
675-1,Snack Bar,1979,75,64
